web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1596582060-1896","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Haruka-J","Very good quality","Calificado en Estados Unidos el 4 de octubre de 2019","Works as advertised, had it for a year already. Definite buy.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_190?ie=UTF8&pageNumber=190&reviewerType=all_reviews"
"1596582507-3728","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","This is a great product!","Calificado en Estados Unidos el 24 de junio de 2017","I am very pleased with this screen protector. It was easy to apply, and there are no bubbles (which was a concern). I bought the new iPad in May, and wanted to keep the screen from being scratched. Before applying the screen protector, I watched 3 short videos to get a feel for how it worked. This is a great product!","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_373?ie=UTF8&pageNumber=373&reviewerType=all_reviews"
"1596582295-2857","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","levi bates","Cracks to easily","Calificado en Estados Unidos el 1 de julio de 2019","Cracked the first week. Like a lot of screen protectors off Amazon it's not worth the time and money to purchase and install this screen protector","1.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_286?ie=UTF8&pageNumber=286&reviewerType=all_reviews"
"1596582475-3584","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Richa","Not very Durable! Price is good!","Calificado en Estados Unidos el 1 de noviembre de 2018","I bought it in August and it has a crack going across the screen! The quality looked good and the price was good too but it didn’t last! The iPad that it’s on has a cover for additional protection.","4.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_359?ie=UTF8&pageNumber=359&reviewerType=all_reviews"
"1596582170-2352","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","JT","Great value for product and installation instructions","Calificado en Estados Unidos el 13 de enero de 2018","I’m really impressed with the thoroughness if this product! It comes with more than enough instruction to put it on properly, including a nice video link.

All the cloths you need to do this well are also provided. Great value.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_236?ie=UTF8&pageNumber=236&reviewerType=all_reviews"
"1596582114-2125","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","John`","Good product","Calificado en Estados Unidos el 26 de diciembre de 2019","I was a little scared to install it was a breeze Wife loves it","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_213?ie=UTF8&pageNumber=213&reviewerType=all_reviews"
"1596581990-1607","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sonny Torres","Meh","Calificado en Estados Unidos el 15 de mayo de 2019","I guess I need to buy it again..... my tablet never leaves my bedroom but after a few weeks, it has a small crack in it... I guess when putting it on, i reapplied it too many times...","3.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_161?ie=UTF8&pageNumber=161&reviewerType=all_reviews"
"1596582420-3361","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Cracked while putting in case","Calificado en Estados Unidos el 15 de febrero de 2018","Really wanted to like this screen protector however it cracked a little right as I was putting the case on, I figured it was going to be okay since it was on the edge and I could barely see it but it spread all the way across the screen within the hour. Had to take it off, in total it lasted less than 3 hours.","1.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_337?ie=UTF8&pageNumber=337&reviewerType=all_reviews"
"1596582764-4815","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ms.Lady","Five Stars","Calificado en Estados Unidos el 3 de marzo de 2018","Great for my ipad","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_482?ie=UTF8&pageNumber=482&reviewerType=all_reviews"
"1596582013-1709","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","LPO","SPARIN Tempered Glass Screen Protector for my 6th generation iPad","Calificado en Estados Unidos el 31 de mayo de 2019","The glass protector was exactly what I was looking for my iPad at at a very reasonable price. I would recommend this product to anybody!","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews"
"1596581620-75","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","N. O'Connor","Great product, awesome packaging!","Calificado en Estados Unidos el 4 de mayo de 2018","First off, the packaging this screen protector comes in is AMAZING! I'm not sure I'll be able to bring myself to throw the box away... If there's a packaging museum somewhere, this case belongs there. Not bulky in the slightest, but TOTAL protection for the product.
And the screen protector itself is great. I just put it on with no problem (I did watch the video, being an easily-led person), and I expect it to serve me well. In the past I've had film screen protectors, which in fact have worked just fine, but this was easier to put on and should afford even better protection.
One trick I remember from installing my previous covers: do it on a good flat surface in a bathroom after having run the shower for 3-4 minutes and then waited 5"": as it settles, the steam will drag any dust out of the air in an already relatively dust-free space. And no matter where you perform the operation, be sure you've turned off AC or heat blowers before you do the deed.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1596582245-2667","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kimberly Nguyen","Good use","Calificado en Estados Unidos el 14 de septiembre de 2019","Good use","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_267?ie=UTF8&pageNumber=267&reviewerType=all_reviews"
"1596582316-2941","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","NELSON","erfr","Calificado en Estados Unidos el 11 de diciembre de 2017","Pefect fit, great product will buy again and again, easy instruction to follow!","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_295?ie=UTF8&pageNumber=295&reviewerType=all_reviews"
"1596582392-3250","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","MJBright","Excellent Protection","Calificado en Estados Unidos el 8 de mayo de 2018","This protector fitted perfectly to my 6th gen 9.7 iPad and I thought the innovative way of using locator strips was brilliant.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_325?ie=UTF8&pageNumber=325&reviewerType=all_reviews"
"1596582435-3425","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Joe Stoner","Nice","Calificado en Estados Unidos el 6 de junio de 2019","Nice","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_343?ie=UTF8&pageNumber=343&reviewerType=all_reviews"
"1596582529-3813","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Satisfied","Calificado en Estados Unidos el 27 de marzo de 2019","Works well to protect but would not call it anti glare.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_382?ie=UTF8&pageNumber=382&reviewerType=all_reviews"
"1596581923-1335","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mr & Mrs Trago","Five Stars","Calificado en Estados Unidos el 23 de octubre de 2017","This is wonderful!  I've had this screen protector on my ipad for a few months now and it's held up beautifully.  I am a careful user with all of my electronics.  No lifting or edge chipping at all.  I have also used a tablet pen (the Ciscle electronic stylus) and it seems to work just fine","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_134?ie=UTF8&pageNumber=134&reviewerType=all_reviews"
"1596582311-2925","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","KM64","Awesome","Calificado en Estados Unidos el 5 de julio de 2016","I have such a hard time putting screens on I always get bubbles and mess it up. Happy to say this was the first one I put on that wasn't hard to do and the best part is no bubbles! Love this screen protector! Thank you!","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_293?ie=UTF8&pageNumber=293&reviewerType=all_reviews"
"1596582488-3649","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Theresa Falzone-Ross","perfect fit","Calificado en Estados Unidos el 15 de enero de 2019","The product is good and not expensive","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_365?ie=UTF8&pageNumber=365&reviewerType=all_reviews"
"1596581844-1028","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","nyrican4t-A-Bibliophile","Will Not Recommend","Calificado en Estados Unidos el 1 de abril de 2017","After receiving the package I followed instructions enclosed and placed it evenly. Unfortunately it left me with a two inch wide section of an air pocket that a week later after muany attempts with the enclosed squeegee that is still evident. Attempts to contact customer support have proved futile.","2.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103&reviewerType=all_reviews"
"1596582708-4582","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Andres","Great product would buy again","Calificado en Estados Unidos el 25 de abril de 2020","The screen protector is really great. It’s really good in reducing smudges, and it’s usually easy to install if you know what you’re doing.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_459?ie=UTF8&pageNumber=459&reviewerType=all_reviews"
"1596582231-2610","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ryan Cox","fits perfect.","Calificado en Estados Unidos el 12 de abril de 2019","Works great","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_261?ie=UTF8&pageNumber=261&reviewerType=all_reviews"
